brand, product_name, shipping
https://www.newegg.com/global/in-en/Product/Product.aspx?Item=9SIA0ZX2C35043&cm_sp=SearchSuccess-_-INFOCARD-_-graphics+card-_-9SIA0ZX2C35043-_-1&Description=graphics+card&IsFeedbackTab=true#scrollFullInfo
https://www.newegg.com/global/in-en/Product/Product.aspx?Item=29-102-100&cm_sp=SearchSuccess-_-INFOCARD-_-graphics+card-_-29-102-100-_-2&Description=graphics+card&IsFeedbackTab=true#scrollFullInfo
https://www.newegg.com/global/in-en/Product/Product.aspx?Item=9SIA0ZX2C40299&cm_sp=SearchSuccess-_-INFOCARD-_-graphics+card-_-9SIA0ZX2C40299-_-3&Description=graphics+card&IsFeedbackTab=true#scrollFullInfo
https://www.newegg.com/global/in-en/Product/Product.aspx?Item=29-102-050&cm_sp=SearchSuccess-_-INFOCARD-_-graphics+card-_-29-102-050-_-4&Description=graphics+card&IsFeedbackTab=true#scrollFullInfo
